Country,City,NUTS_ID,"Lat, Lon",Area,Date,overview-main-road-network,local_oneway_km,local_twoway_km,local_dualcw_km,local_contra_km,overview-local-road-network,ratio_contraflow,overview-cycle_tracks-km,overview-cycle_lanes-km,overview-shared_pedestrians-km,overview-limited-access-km,overview-total-cycle-infrastructure,overview-busways-km,overview-cycle_streets-km,overview-ext-cycle-infrastructure,ratio-cycle_tracks-main_roads,ratio-cycle_infra-main_roads,sum_total_surface,sum_total_smoothness,sum_total_width,percentage_with_surface_tag,percentage_with_smoothness_tag,percentage_with_width_tag,type-pedestrian-bidirectional,surface_type-limited_access-blocks_slabs_cobbles-km,surface_type-limited_access-gravel_dirt-km,surface_type-limited_access-unknown-km,surface_type-shared_pedestrians-blocks_slabs_cobbles-km,surface_type-shared_pedestrians-unknown-km,surface_type-track-asphalt_concrete-km,surface_type-track-blocks_slabs_cobbles-km,surface_type-track-gravel_dirt-km,surface_type-track-stabilised_gravel-km,surface_type-track-unknown-km,surface_type-track-unrecognised-km,surface_type-shared_pedestrians-asphalt_concrete-km,surface_type-shared_pedestrians-gravel_dirt-km,surface_type-shared_pedestrians-stabilised_gravel-km,surface_type-shared_pedestrians-unrecognised-km,surface_type-limited_access-asphalt_concrete-km,surface_type-limited_access-stabilised_gravel-km,surface_type-limited_access-unrecognised-km,surface_type-lane-asphalt_concrete-km,surface_type-lane-blocks_slabs_cobbles-km,surface_type-lane-gravel_dirt-km,surface_type-lane-stabilised_gravel-km,surface_type-lane-unknown-km,surface_type-lane-unrecognised-km,percent_surface_type-limited_access-blocks_slabs_cobbles,percent_surface_type-limited_access-gravel_dirt,percent_surface_type-limited_access-unknown,percent_surface_type-shared_pedestrians-blocks_slabs_cobbles,percent_surface_type-shared_pedestrians-unknown,percent_surface_type-track-asphalt_concrete,percent_surface_type-track-blocks_slabs_cobbles,percent_surface_type-track-stabilised_gravel,percent_surface_type-track-gravel_dirt,percent_surface_type-track-unrecognised,percent_surface_type-track-unknown,surface_quality-limited_access-unknown-km,surface_quality-shared_pedestrians-unknown-km,surface_quality-track-perfectly_rideable-km,surface_quality-track-well_rideable-km,surface_quality-track-moderatly_rideable-km,surface_quality-track-badly_rideable-km,surface_quality-track-not_rideable-km,surface_quality-track-unknown-km,surface_quality-shared_pedestrians-perfectly_rideable-km,surface_quality-shared_pedestrians-well_rideable-km,surface_quality-shared_pedestrians-moderatly_rideable-km,surface_quality-shared_pedestrians-badly_rideable-km,surface_quality-shared_pedestrians-not_rideable-km,surface_quality-limited_access-perfectly_rideable-km,surface_quality-limited_access-well_rideable-km,surface_quality-limited_access-moderatly_rideable-km,surface_quality-limited_access-badly_rideable-km,surface_quality-limited_access-not_rideable-km,surface_quality-lane-perfectly_rideable-km,surface_quality-lane-well_rideable-km,surface_quality-lane-moderatly_rideable-km,surface_quality-lane-badly_rideable-km,surface_quality-lane-not_rideable-km,surface_quality-lane-unknown-km,percent_quality-limited_access-unknown,percent_quality-shared_pedestrians-unknown,percent_quality-track-perfectly_rideable,percent_quality_type-track-well_rideable,percent_quality_type-track-stabilised_gravel,percent_quality_type-track-gravel_dirt,percent_quality_type-track-unrecognised,percent_quality_type-track-unknown,type-limited_access-bidirectional,type-shared_pedestrians-bidirectional,percent_surface_type-shared_pedestrians-asphalt_concrete,percent_quality-shared_pedestrians-well_rideable,percent_quality-track-unknown,type-track-bidirectional,percent_surface_type-lane-unknown,percent_quality-lane-unknown,type-lane-unidirectional,type-track-unidirectional,percent_quality-lane-well_rideable,percent_quality-limited_access-badly_rideable,percent_quality-limited_access-moderatly_rideable,percent_surface_type-shared_pedestrians-gravel_dirt,percent_quality-lane-perfectly_rideable,percent_quality-limited_access-not_rideable,percent_quality-shared_pedestrians-badly_rideable,percent_quality-shared_pedestrians-moderatly_rideable,percent_quality-track-well_rideable,percent_surface_type-limited_access-asphalt_concrete,percent_surface_type-shared_pedestrians-stabilised_gravel,percent_quality-limited_access-perfectly_rideable,percent_quality-limited_access-well_rideable,percent_quality-shared_pedestrians-perfectly_rideable,percent_quality-track-moderatly_rideable,type-busway-unidirectional,type-street-bidirectional,percent_surface_type-limited_access-stabilised_gravel,percent_surface_type-limited_access-unrecognised,percent_quality-track-badly_rideable,type-pedestrian-unidirectional,type-shared_pedestrians-unidirectional,percent_quality-shared_pedestrians-not_rideable,type-lane-bidirectional,type-limited_access-unidirectional,percent_quality-lane-moderatly_rideable,percent_quality-track-not_rideable,percent_surface_type-shared_pedestrians-unrecognised,percent_surface_type-lane-asphalt_concrete,percent_surface_type-lane-unrecognised,type-street-unidirectional,percent_quality-lane-badly_rideable,percent_surface_type-lane-blocks_slabs_cobbles,percent_quality-lane-not_rideable,percent_surface_type-lane-stabilised_gravel,type-busway-bidirectional
IE,South-West,IE053,"52.020922, -9.056581",12250.93,2024-01-11 02:29,6294.05,45.187,14329.618,0.0,0.72,14375.525,1.568,95.872,25.105,98.205,11.355,230.536,4.896,0.0,235.432,0.015,0.037,152.002,16.724,13.402,65.934,7.255,5.814,46.732,0.073,3.104,2.63,9.792,8.537,43.757,0.635,9.153,,42.327,,73.637,6.239,,,5.548,,,0.064,,,,25.04,,0.643,27.338,23.161,9.971,8.693,45.641,0.662,,9.547,,44.15,11.325,83.206,0.59,1.526,,,,93.756,9.915,5.083,,,,,,0.03,,,,,,,,25.105,99.734,84.727,0.615,,,,,,11.041,97.856,74.983,5.176,97.793,59.94,220.522,221.089,24.925,35.932,,,0.266,6.353,,,,,1.592,48.858,,,,10.097,,4.896,,,,,0.16,0.349,,0.18,0.314,,,,0.567,,,,,,,
IE,West,IE042,"53.657598, -8.966827",14281.911,2024-01-11 02:25,6636.76,16.426,13040.264,0.0,0.0,13056.69,0.0,29.446,11.481,94.341,33.161,168.428,0.16,0.291,168.88,0.004,0.025,100.336,11.788,10.706,59.572,6.999,6.356,50.331,2.656,13.078,12.258,4.508,24.284,8.978,0.042,,0.356,20.07,,45.116,0.13,19.853,0.45,3.808,1.362,,,,,,11.481,,8.009,39.436,36.964,4.779,25.741,30.491,0.141,1.207,,,68.16,15.694,84.963,0.466,,,,,28.979,5.879,1.912,0.609,0.978,,0.105,5.17,7.149,3.448,1.596,,,,,,11.481,47.325,90.059,1.583,,,,,,33.057,93.667,47.822,2.027,98.417,14.107,34.621,34.621,11.481,15.339,,10.396,21.559,0.138,,4.813,1.037,0.645,,11.483,21.044,0.315,15.591,6.231,,0.16,0.291,4.108,,,,0.674,,,0.105,,,0.477,,,,,,,,
IS,Höfuðborgarsvæði,IS001,"64.171659, -21.567700",1046.073,2024-01-11 02:32,756.485,64.519,890.048,0.0,1.065,955.632,1.624,48.886,1.785,513.319,5.95,569.939,0.03,0.0,569.969,0.065,0.753,566.62,21.986,210.385,99.418,3.858,36.914,99.497,0.337,4.501,0.152,16.407,3.045,48.671,0.093,,,0.122,,493.23,0.49,0.147,,0.959,,,1.785,,,,,,5.662,75.651,2.56,3.196,0.593,99.559,0.191,,,,0.249,0.96,509.867,12.356,0.227,0.961,,,35.342,2.921,0.196,,0.336,,0.489,,,2.358,2.143,,,,,,1.785,16.131,99.328,25.275,,,,,,5.95,513.319,96.086,0.038,72.295,43.031,,29.998,1.785,5.856,,39.637,,0.095,,36.014,0.065,,0.465,16.127,0.029,8.218,,0.569,1.965,0.03,,,,,,,,,,,,,29.998,,,,,,,
IS,Landsbyggð,IS002,"64.965831, -18.444615",101651.001,2024-01-11 02:31,11927.872,27.155,4294.601,0.0,0.0,4321.756,0.0,2.858,0.353,229.805,10.139,243.155,0.0,0.0,243.155,0.0,0.02,233.34,13.02,15.378,95.963,5.354,6.324,92.646,0.183,5.522,0.076,5.259,9.739,2.858,,,,,,205.49,9.317,,,4.358,,,0.353,,,,,,1.805,54.46,0.751,2.288,4.238,100.0,,,,,,9.336,216.785,,,,,,2.858,8.96,4.06,,,,,,0.803,,,,,,,,0.353,92.083,94.335,,,,,,,10.033,229.805,89.419,1.767,100.0,2.574,,3.48,0.353,0.283,,,7.917,4.054,,,,,,42.985,,,,3.899,,,,,,,,,,,0.106,,,,3.48,,,,,,,
IT,Agrigento,ITG14,"37.413624, 13.557244",3045.866,2024-01-11 03:40,1910.007,186.766,4265.199,0.0,0.21,4452.174,0.112,20.03,0.141,0.0,30.956,51.126,0.0,0.0,51.126,0.01,0.027,30.518,3.572,14.026,59.691,6.986,27.435,18.486,1.475,20.993,6.716,,,3.572,,2.706,,13.752,,,,,,1.772,,,,,,,0.141,,4.765,67.817,21.695,,,17.832,,,13.511,,68.657,5.756,,,3.572,,,,16.458,,,,,,,0.463,24.737,,,,,,,,0.141,18.595,,,,,,,,30.935,,,,82.168,20.03,0.454,0.454,0.141,,,,79.91,,,,,,17.832,5.723,,,1.495,,,,,,,,,,,,0.021,,,,,,,,,,,
IT,Alessandria,ITC18,"44.835943, 8.744727",3560.156,2024-01-11 03:01,3403.836,208.22,3924.153,0.0,0.179,4132.551,0.086,44.029,0.312,35.979,43.639,123.959,0.0,1.112,125.072,0.013,0.036,75.472,7.481,8.792,60.884,6.035,7.093,79.789,,26.995,3.536,3.643,17.862,10.173,2.955,4.123,,26.778,,8.129,4.888,1.457,,6.387,6.72,,,,,,0.312,,,61.861,8.104,10.126,49.644,23.106,6.711,,9.365,,60.818,11.06,35.771,0.812,0.31,,,0.392,42.516,,0.208,,,,3.342,1.053,25.748,0.464,1.971,,,,,,0.312,25.344,99.422,1.844,,,,,,43.639,35.488,22.595,0.578,96.563,41.923,0.715,0.715,0.312,2.107,,1.064,59.004,13.585,,4.517,,,0.704,14.635,4.05,7.658,2.413,,,,1.112,15.4,,,0.009,0.492,,,,,0.889,,,,,,,,,
IT,Ancona,ITI32,"43.485701, 13.215812",1960.971,2024-01-11 02:44,2103.428,268.288,3165.213,0.0,1.633,3435.135,0.605,30.352,7.751,38.32,20.211,96.635,0.0,0.0,96.635,0.014,0.046,58.941,13.799,19.948,60.994,14.28,20.643,104.37,0.57,5.469,1.673,2.412,11.357,9.28,0.61,2.014,1.536,16.912,,4.424,11.165,8.861,0.101,2.222,10.277,,,,,,7.751,,2.819,27.059,8.276,6.294,29.638,30.575,2.01,5.061,6.635,,55.718,6.103,34.817,0.167,,2.667,,,27.518,,,,3.503,,,0.55,3.636,3.194,6.728,,,,,,7.751,30.196,90.86,0.55,,,,,,19.835,38.32,11.546,,90.664,28.875,38.352,38.352,3.463,1.478,,15.801,17.991,29.136,,33.288,9.14,,,10.995,23.123,,2.723,,8.786,,,50.851,,,,,,4.288,0.376,,,0.264,,,,,,,,
IT,Arezzo,ITI18,"43.517254, 11.763302",3230.52,2024-01-11 02:40,2147.323,157.825,2969.533,0.0,0.5,3127.859,0.316,68.196,1.704,65.637,45.197,180.734,0.0,0.0,180.734,0.032,0.084,152.475,24.502,44.126,84.365,13.557,24.415,446.703,2.355,30.915,5.245,1.772,2.113,15.089,4.194,25.731,3.984,19.197,,12.234,47.91,1.609,,1.906,4.776,,,,,,1.704,,5.211,68.401,11.604,2.7,3.219,22.127,6.15,5.842,37.731,,28.15,12.779,22.494,,0.847,15.774,2.719,,48.856,0.327,0.92,39.953,1.944,,,3.551,16.459,4.881,7.527,,,,,,1.704,28.274,34.269,,,,,,,44.838,65.637,18.638,1.401,71.641,67.222,3.769,3.769,1.704,0.973,,10.799,36.416,72.991,,16.654,2.961,60.869,1.242,4.217,2.452,,7.856,0.499,23.131,,,10.567,,3.987,,,,,0.36,,,,,,,,,,,
IT,Ascoli Piceno,ITI34,"42.885642, 13.547319",1223.932,2024-01-11 02:44,1265.372,106.305,1491.195,0.0,0.0,1597.5,0.0,23.41,0.0,22.388,4.624,50.422,0.0,0.0,50.422,0.019,0.04,19.127,4.147,0.192,37.933,8.225,0.38,47.116,1.627,,2.361,0.851,10.996,5.466,0.005,,,17.94,,3.282,2.586,4.674,,0.637,,,,,,,,,35.186,,51.047,3.8,49.114,23.348,0.02,,,,76.632,4.624,21.968,1.633,2.094,,,,19.683,,0.42,,,,,,,,,,,,,,,100.0,98.122,6.976,,,,,,4.569,22.388,14.657,1.878,84.081,23.278,,,,0.132,,,,11.552,,,,,8.943,13.767,20.876,,,,,,,,,,,,,,0.055,,,,,,,,,,,
IT,Asti,ITC17,"44.825915, 8.203821",1512.752,2024-01-11 02:52,1657.117,72.223,2712.896,0.0,0.039,2785.158,0.054,24.355,3.378,10.831,2.873,41.437,0.0,1.374,42.811,0.015,0.025,17.752,0.693,3.874,42.841,1.673,9.35,12.271,,1.469,1.327,0.453,1.519,5.409,1.026,0.173,0.286,17.461,,5.258,3.471,0.129,,0.077,,,,,,,3.378,,,51.131,46.192,4.186,14.021,22.21,4.212,1.174,0.71,,71.694,1.569,10.297,,0.693,,,,23.662,,,0.534,,,,,1.304,,,,,,,,3.378,54.623,95.07,,,,,,,2.873,10.831,48.55,,97.154,15.341,117.599,117.599,3.016,9.014,,,45.377,32.049,,,,4.93,2.846,2.677,1.193,,,,,,1.374,,,,0.458,,,0.362,,,,,,,,,,,,
IT,Avellino,ITF34,"40.993659, 15.139498",2791.989,2024-01-11 03:32,2204.476,138.813,4794.453,0.0,0.0,4933.265,0.0,4.02,1.452,4.721,11.176,21.368,0.0,0.0,21.368,0.002,0.01,16.586,0.0,2.755,77.619,0.0,12.891,32.375,,7.479,0.963,,0.941,,,2.592,,1.427,,,3.781,,,2.734,,,,,,,1.452,,,66.923,8.616,,19.926,,,,64.494,,35.506,8.442,4.721,,,,,,4.02,,,,,,,2.734,,,,,,,,,1.452,75.539,100.0,,,,,,,11.176,4.721,,,100.0,4.02,12.988,12.988,1.452,,,,,80.074,,,,,,24.461,,,24.461,,,,,,,,,,,,,,,,,,,,,,,
IT,Bari,ITF47,"40.958168, 16.771822",3826.391,2024-01-11 03:28,3405.189,829.52,6553.481,0.0,0.0,7383.0,0.0,96.56,3.832,12.44,20.821,133.653,0.0,1.136,134.79,0.028,0.039,51.833,14.055,6.009,38.782,10.516,4.496,34.263,4.727,3.99,6.677,2.889,7.719,30.843,0.334,0.626,1.166,63.592,,1.831,,,,5.428,,,,,,,3.832,,22.702,19.161,32.069,23.224,62.053,31.942,0.346,1.207,0.648,,65.857,15.774,12.365,1.653,6.194,0.818,1.138,,86.756,0.074,,,,,0.038,3.637,0.22,1.153,,,,,,,3.832,75.756,99.401,1.712,,,,,,20.035,12.44,14.723,,89.847,89.17,18.404,18.404,3.832,7.39,,5.539,1.056,,,,,,6.415,26.067,,0.182,17.467,0.599,0.847,,1.136,,,1.178,0.055,,,,0.786,,,,,,,,,,,
IT,Barletta-Andria-Trani,ITF48,"41.168579, 16.138256",1531.827,2024-01-11 03:29,1195.854,218.039,1512.965,0.0,2.525,1733.528,1.145,56.221,0.483,2.059,1.155,59.918,0.0,0.0,59.918,0.047,0.05,36.593,11.523,9.517,61.072,19.232,15.884,32.636,0.088,,0.563,0.119,1.907,22.237,5.751,4.257,3.604,20.372,,0.034,,,,0.504,,,,,,,0.483,,7.636,,48.763,5.755,92.573,39.553,10.229,6.411,7.572,,36.236,0.729,1.964,0.325,3.202,6.838,0.638,,45.219,,0.096,,,,,,,0.425,,,,,,,0.483,63.169,95.346,0.578,,,,,,1.138,2.059,1.672,4.654,80.431,51.211,41.847,41.847,0.483,5.01,,36.831,,,,,,,5.695,43.601,,,,,12.162,,,,,1.135,,,,,0.017,,,,,,,,,,,
IT,Belluno,ITH33,"46.280981, 12.079363",3671.984,2024-01-11 03:11,1612.43,65.14,2345.497,0.0,0.2,2410.837,0.306,66.855,6.659,118.936,120.843,313.292,0.648,0.275,314.215,0.041,0.194,231.346,62.24,107.633,73.844,19.867,34.356,236.624,3.952,62.634,21.984,0.847,27.691,13.06,1.19,24.736,1.525,26.345,,49.726,25.375,15.264,0.033,24.48,7.794,,0.732,,,,5.926,,3.27,51.831,18.192,0.712,23.282,19.534,1.78,2.28,36.999,,39.406,28.607,74.155,1.717,3.204,5.848,1.015,0.842,54.229,3.232,19.013,18.733,3.802,,0.789,17.19,49.137,14.64,10.481,,0.107,,,,6.552,23.673,62.349,2.569,,,,,,120.487,118.936,41.809,15.986,81.114,66.087,4.904,5.422,5.746,0.768,0.088,12.115,40.662,21.335,,8.673,3.197,15.751,4.793,20.258,12.833,0.653,14.225,2.718,8.748,0.648,0.275,6.45,,1.518,0.102,,,0.913,0.356,,1.259,0.027,0.606,,,,,,,
IT,Benevento,ITF32,"41.245886, 14.703293",2069.847,2024-01-11 03:32,1712.966,101.495,3789.962,0.0,1.012,3892.47,0.987,13.187,0.0,4.469,6.519,24.174,0.0,0.0,24.174,0.008,0.014,12.977,0.0,2.516,53.681,0.0,10.409,4.814,0.123,0.783,4.042,,4.084,10.115,,,,3.072,,0.385,,,,1.57,,,,,,,,,1.893,12.017,62.005,,91.388,76.706,,,,,23.294,3.788,4.469,,,,,,13.187,,,,,,,1.591,1.14,,,,,,,,,58.114,100.0,,,,,,,6.519,4.365,8.612,,100.0,12.049,,,,1.139,,,17.484,,,,,,,24.085,,,24.401,,,,,,,,,0.104,,,,,,,,,,,,,,
IT,Bergamo,ITC46,"45.756497, 9.753939",2747.45,2024-01-11 02:52,2198.3,559.925,5151.529,0.0,10.987,5722.442,1.925,261.956,34.322,373.476,91.126,760.881,0.163,4.224,765.269,0.119,0.346,522.63,63.893,57.254,68.687,8.397,7.525,1979.336,9.184,31.168,14.926,31.129,100.06,102.916,13.083,15.459,41.534,88.944,0.02,175.888,26.111,40.288,,30.739,5.109,,,,,,34.322,,10.078,34.203,16.38,8.335,26.791,39.287,4.994,15.855,5.901,0.008,33.954,40.995,344.274,4.106,3.937,8.787,1.016,0.241,243.87,4.539,16.446,5.742,1.728,0.746,,5.092,20.212,9.846,14.981,,0.73,0.131,,,33.461,44.987,92.181,1.567,,,,,,90.645,371.517,47.095,4.403,93.096,254.238,37.664,36.719,33.64,7.718,0.801,10.805,22.18,6.991,,16.44,0.463,1.537,1.503,33.732,10.787,,5.588,1.215,3.354,0.163,4.224,5.607,,0.388,0.046,1.959,0.2,0.682,0.482,0.144,0.092,,,,,,,,,
IT,Biella,ITC13,"45.567817, 8.086287",912.933,2024-01-11 03:04,917.236,60.631,1341.141,0.0,1.599,1403.371,2.57,9.31,2.713,4.6,0.762,17.386,0.052,0.0,17.437,0.01,0.019,6.4,0.0,0.821,36.813,0.0,4.721,28.822,0.422,0.151,,0.071,1.293,2.331,,,,6.98,,1.997,,1.24,,0.189,,,,,,,2.713,,55.391,19.849,,1.535,28.108,25.032,,,,,74.968,0.762,4.6,,,,,,9.31,,,,,,,,,,,,,,,,2.713,100.0,100.0,,,,,,,0.762,4.6,43.402,,100.0,7.608,355.939,355.939,2.713,1.702,,,,,,,,,,24.76,26.955,,,,,0.052,,,,,,,,,,,,,,,,,,,,
IT,Bologna,ITH55,"44.433204, 11.391738",3699.693,2024-01-11 03:18,3699.989,434.713,4987.808,0.0,9.753,5432.274,2.194,331.729,68.508,348.957,75.268,824.461,6.601,7.335,838.398,0.09,0.223,447.508,27.786,66.09,54.279,3.37,8.016,269.393,3.83,34.641,18.491,34.843,116.631,110.961,16.82,8.466,21.311,173.507,0.666,129.009,46.046,20.36,2.068,15.507,2.799,,0.182,,,,68.326,,5.088,46.024,24.567,9.985,33.423,33.449,5.07,6.424,2.552,0.201,52.304,60.842,329.281,1.866,5.073,1.274,0.478,,323.039,5.176,8.039,5.867,0.594,,,1.789,10.092,2.027,0.518,0.442,1.846,0.263,,,65.957,80.834,94.361,0.562,,,,,,74.585,348.159,36.97,2.304,97.38,313.65,90.777,87.63,67.187,18.079,2.452,2.693,13.408,13.195,0.587,0.688,0.17,1.681,1.529,20.603,5.835,,2.377,1.483,0.384,6.601,7.318,3.718,,0.144,0.326,0.798,,1.321,0.683,0.35,,0.593,0.242,,0.018,,,,,
IT,Bolzano-Bozen,ITH10,"46.656205, 11.230950",7398.141,2024-01-11 03:20,2591.441,66.915,4386.067,0.0,11.972,4464.954,15.176,322.916,14.979,176.596,306.496,820.986,0.0,0.307,821.294,0.125,0.317,649.529,123.014,157.632,79.116,14.984,19.2,780.369,6.748,104.538,46.637,5.33,26.384,163.356,7.442,47.807,20.681,83.457,0.173,109.647,18.5,16.735,,114.638,33.934,,,,,,14.979,,2.202,34.108,15.216,3.018,14.94,50.588,2.305,6.404,14.805,0.053,25.845,77.406,121.639,16.735,20.668,39.936,3.079,0.063,242.433,18.196,18.76,16.468,0.805,0.728,5.883,63.695,148.837,8.048,2.626,0.022,0.03,0.349,,,14.579,25.255,68.88,5.183,,,,,,305.885,170.204,62.089,10.623,75.076,291.854,4.887,4.757,14.33,31.061,0.01,2.626,48.561,10.476,0.007,0.857,0.456,9.325,6.401,37.403,9.476,1.919,20.782,10.304,12.367,,0.307,11.072,,0.954,2.942,6.391,0.412,0.649,0.61,0.114,0.02,,,,,,,,,
IT,Brescia,ITC47,"45.778936, 10.426757",4788.493,2024-01-11 02:55,3640.302,704.651,7552.376,0.0,7.143,8264.169,1.003,384.761,24.534,261.018,103.706,774.019,0.487,4.239,778.746,0.106,0.213,385.837,62.458,114.705,49.849,8.069,14.819,266.589,10.108,30.466,30.102,9.899,106.194,131.482,10.57,9.299,6.058,227.352,,128.84,8.762,7.312,0.012,21.137,11.893,,,,,,24.534,,9.747,29.377,29.026,3.793,40.684,34.172,2.747,1.575,2.417,,59.089,35.843,234.941,3.53,11.584,3.528,0.198,0.243,365.677,4.61,2.79,17.447,1.23,,1.242,13.156,32.755,4.87,15.839,0.455,0.245,,,,23.833,34.563,90.009,0.918,,,,,,103.143,251.823,49.361,1.069,95.04,362.22,23.657,22.982,24.419,22.54,0.237,4.696,31.585,3.357,0.439,15.273,0.471,6.684,3.011,20.382,2.801,1.198,12.686,1.766,0.917,0.487,4.239,11.468,,0.051,0.736,9.196,,0.115,0.563,,0.063,0.004,,,,,,,,
IT,Brindisi,ITF44,"40.637540, 17.722064",1840.357,2024-01-11 03:30,1637.715,451.91,3607.384,0.0,0.0,4059.294,0.0,21.495,2.818,4.224,22.692,51.23,0.0,0.0,51.23,0.013,0.031,37.234,3.971,0.189,72.679,7.752,0.369,17.708,1.028,11.914,1.786,2.625,0.308,5.618,5.054,1.74,,9.084,,1.291,,,,4.909,3.056,,,,,,2.818,,4.532,52.501,7.87,62.131,7.302,26.135,23.511,,8.094,,42.259,10.017,4.224,,0.656,0.181,,,20.658,,,,,,,9.009,2.699,0.967,,,,,2.492,,0.326,44.144,100.0,,,,,,,22.319,4.224,30.567,,96.107,21.449,12.42,1.436,2.818,0.046,,4.259,11.895,,,,,,3.051,21.631,,,39.702,,0.841,,,13.465,,,,,,,0.373,,,,,,,10.984,,,,
IT,Cagliari,ITG2F,"39.169406, 8.940109",1248.648,2024-01-11 03:40,891.59,363.639,1743.149,0.0,2.833,2109.621,0.773,53.862,9.866,14.948,55.693,134.368,0.0,0.0,134.368,0.06,0.151,77.355,4.147,14.047,57.569,3.086,10.454,49.679,1.059,32.686,17.613,0.44,5.636,25.122,0.172,3.392,1.277,23.899,,3.658,3.311,1.903,,1.492,2.843,,,,,,9.866,,1.902,58.69,31.625,2.942,37.705,46.642,0.32,2.371,6.297,,44.37,9.411,14.772,0.53,,,,,53.332,,,0.175,,,,,42.982,2.95,0.35,,,,,,9.866,16.898,98.827,0.983,,,,,,55.511,14.948,24.473,,99.017,40.766,17.714,17.714,9.68,13.095,,5.298,77.177,22.149,,0.628,,1.173,,2.679,12.731,,,,,,,5.104,,,,,,0.186,0.182,,,,,,,,,,,
IT,Caltanissetta,ITG15,"37.372707, 13.982109",2133.281,2024-01-11 03:40,1230.235,130.351,2347.363,0.0,0.0,2477.715,0.0,1.285,0.0,0.0,9.661,10.946,0.0,0.0,10.946,0.001,0.009,10.859,2.47,2.371,99.203,22.565,21.663,21.402,,9.574,0.087,,,1.285,,,,,,,,,,,,,,,,,,,,99.097,0.903,,,100.0,,,,,,0.087,,,,,,,1.285,,,,,,,,7.104,1.145,1.325,,,,,,,0.903,,,,,,,,9.661,,,,100.0,1.285,,,,,,11.847,73.53,,,13.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,Campobasso,ITF22,"41.718497, 14.825709",2912.663,2024-01-11 03:27,2391.08,82.693,3091.427,0.0,0.0,3174.12,0.0,11.982,1.843,6.33,118.804,138.959,0.0,0.0,138.959,0.005,0.058,128.675,0.0,2.74,92.599,0.0,1.972,11.065,3.515,108.191,0.306,1.147,4.795,6.634,,,2.007,3.34,,0.129,0.259,,,6.501,0.292,,,,,,1.843,,2.958,91.066,0.257,18.124,75.746,55.372,,16.749,,,27.879,18.701,6.33,,,1.22,,,10.761,,,,,,,45.354,53.975,0.775,,,,,,,1.843,15.741,100.0,,,,,,,118.621,6.33,2.038,,89.817,10.409,1.551,1.551,1.843,1.572,,0.652,45.432,4.093,,,,,,5.472,,,38.175,,10.183,,,0.246,,,,,,,0.183,,,,,,,,,,,
IT,Caserta,ITF31,"41.205476, 14.114254",2642.129,2024-01-11 03:27,2130.875,320.82,4726.025,0.0,0.322,5047.168,0.1,14.588,2.5,1.778,18.043,36.908,0.0,0.0,36.908,0.007,0.017,15.747,0.59,12.438,42.666,1.599,33.7,21.945,7.163,,4.065,,1.695,0.112,1.575,,,12.901,,0.024,0.058,,,6.815,,,,,,,2.5,,39.698,,22.532,,95.331,0.77,10.793,,,,88.437,6.61,1.778,,,,,,14.588,,,,,,,1.766,9.077,0.59,,,,,,,2.5,36.637,100.0,,,,,,,17.856,1.778,1.378,,100.0,13.384,13.854,13.854,2.5,1.204,,3.271,50.307,3.291,,,,,,37.77,,,9.786,,,,,,,,,,,,0.186,,,,,,,,,,,
IT,Catania,ITG17,"37.505572, 14.944267",3553.207,2024-01-11 03:39,3287.213,702.215,4762.893,0.0,0.0,5465.108,0.0,29.721,6.556,1.837,68.01,106.124,1.33,0.0,107.454,0.009,0.032,64.135,10.919,1.531,60.434,10.289,1.443,119.747,0.944,38.502,26.657,,1.277,13.491,,0.963,7.768,7.5,,0.56,,,,1.651,0.257,,,,,,6.556,,1.388,56.612,39.195,,69.508,45.391,,26.135,3.24,,25.234,26.76,1.792,0.433,,,,,29.288,0.045,,,,,,1.338,24.659,9.783,5.471,,,,,,6.556,39.348,97.555,1.457,,,,,,67.771,1.837,30.492,,98.543,26.918,9.639,9.639,6.556,2.803,,14.384,36.257,,,8.044,,,,2.428,,,1.968,2.445,,1.33,,0.377,,,,,,,0.24,,,,,,,,,,,
IT,Catanzaro,ITF63,"38.826773, 16.424611",2393.438,2024-01-11 03:29,1927.054,117.88,3661.113,0.0,0.0,3778.993,0.0,5.827,0.0,1.999,17.192,25.018,0.0,0.0,25.018,0.003,0.013,18.029,2.465,13.287,72.065,9.853,53.111,17.855,0.132,9.36,1.454,,1.999,0.664,1.627,,,3.536,,,,,,6.246,,,,,,,,,0.771,54.442,8.455,,100.0,11.393,27.924,,,,60.683,6.392,1.999,,,,,,5.827,,,,,,,1.061,8.534,,1.205,,,,,,,37.183,100.0,,,,,,,17.192,1.999,,,100.0,5.827,,,,,,,49.64,,,7.007,,,,36.332,,,6.17,,,,,,,,,,,,,,,,,,,,,,,
